Dynamic Query Re-Planning using QOOP.	Kshiteej Mahajan,Mosharaf Chowdhury,Aditya Akella,Shuchi Chawla 0001	
Taming Performance Variability.	Aleksander Maricq,Dmitry Duplyakin,Ivo Jimenez,Carlos Maltzahn,Ryan Stutsman,Robert Ricci,Ana Klimovic	
Finding Crash-Consistency Bugs with Bounded Black-Box Crash Testing.	Jayashree Mohan,Ashlie Martinez,Soujanya Ponnapalli,Pandian Raju,Vijay Chidambaram	
Ray: A Distributed Framework for Emerging AI Applications.	Philipp Moritz,Robert Nishihara,Stephanie Wang,Alexey Tumanov,Richard Liaw,Eric Liang,Melih Elibol,Zongheng Yang,William Paul,Michael I. Jordan,Ion Stoica	
Floem: A Programming System for NIC-Accelerated Network Applications.	Phitchaya Mangpo Phothilimthana,Ming Liu 0027,Antoine Kaufmann,Simon Peter 0001,Rastislav Bodík,Thomas E. Anderson	
Arachne: Core-Aware Thread Management.	Henry Qin,Qian Li 0027,Jacqueline Speiser,Peter Kraft,John K. Ousterhout	
Sledgehammer: Cluster-Fueled Debugging.	Andrew Quinn 0001,Jason Flinn,Michael J. Cafarella	
Proving the correct execution of concurrent services in zero-knowledge.	Srinath T. V. Setty,Sebastian Angel,Trinabh Gupta,Jonathan Lee 0003	
LegoOS: A Disseminated, Distributed OS for Hardware Resource Disaggregation.	Yizhou Shan,Yutong Huang,Yilun Chen,Yiying Zhang 0005	
Nickel: A Framework for Design and Verification of Information Flow Control Systems.	Helgi Sigurbjarnarson,Luke Nelson,Bruno Castro-Karney,James Bornholt,Emina Torlak,Xi Wang 0005	
µTune: Auto-Tuned Threading for OLDI Microservices.	Akshitha Sriraman,Thomas F. Wenisch	
Maelstrom: Mitigating Datacenter-level Disasters by Draining Interdependent Traffic Safely and Efficiently.	Kaushik Veeraraghavan,Justin Meza,Scott Michelson,Sankaralingam Panneerselvam,Alex Gyori,David Chou,Sonia Margulis,Daniel Obenshain,Shruti Padmanabha,Ashish Shah,Yee Jiun Song,Tianyin Xu	
Graviton: Trusted Execution Environments on GPUs.	Stavros Volos,Kapil Vaswani,Rodrigo Bruno	
RStream: Marrying Relational Algebra with Streaming for Efficient Graph Mining on A Single Machine.	Kai Wang 0029,Zhiqiang Zuo 0002,John Thorpe,Tien Quang Nguyen,Guoqing Harry Xu	
Deconstructing RDMA-enabled Distributed Transactions: Hybrid is Better!	Xingda Wei,Zhiyuan Dong,Rong Chen 0001,Haibo Chen 0001	
Differential Energy Profiling: Energy Optimization via Diffing Similar Apps.	Abhilash Jindal,Y. Charlie Hu	
Gandiva: Introspective Cluster Scheduling for Deep Learning.	Wencong Xiao,Romil Bhardwaj,Ramachandran Ramjee,Muthian Sivathanu,Nipun Kwatra,Zhenhua Han,Pratyush Patel,Xuan Peng,Hanyu Zhao,Quanlu Zhang,Fan Yang 0024,Lidong Zhou	
Principled Schedulability Analysis for Distributed Storage Systems using Thread Architecture Models.	Suli Yang,Jing Liu,Andrea C. Arpaci-Dusseau,Remzi H. Arpaci-Dusseau	
Neural Adaptive Content-aware Internet Video Delivery.	Hyunho Yeo,Youngmok Jung,Jaehong Kim 0002,Jinwoo Shin,Dongsu Han	
wPerf: Generic Off-CPU Analysis to Identify Bottleneck Waiting Events.	Fang Zhou,Yifan Gan,Sixiang Ma,Yang Wang 0009	
Write-Optimized and High-Performance Hashing Index Scheme for Persistent Memory.	Pengfei Zuo,Yu Hua 0001,Jie Wu 0022	
13th USENIX Symposium on Operating Systems Design and Implementation, OSDI 2018, Carlsbad, CA, USA, October 8-10, 2018.	Andrea C. Arpaci-Dusseau,Geoff Voelker	
